,Judet,Localitate
11151,Teleorman,Antonești
11152,Teleorman,Baciu
11153,Teleorman,Balaci
11154,Teleorman,Baldovinești
11155,Teleorman,Balta Sărată
11156,Teleorman,Banov
11157,Teleorman,Băbăița
11158,Teleorman,Băcălești
11159,Teleorman,Băduleasa
11160,Teleorman,Băneasa
11161,Teleorman,Bârseștii de Jos
11162,Teleorman,Bâscoveni
11163,Teleorman,Beciu
11164,Teleorman,Beiu
11165,Teleorman,Belciug
11166,Teleorman,Beuca
11167,Teleorman,Blejești
11168,Teleorman,Bogdana
11169,Teleorman,Botoroaga
11170,Teleorman,Bragadiru
11171,Teleorman,Bratcovu
11172,Teleorman,Brătășani
11173,Teleorman,Brătești
11174,Teleorman,Brânceni
11175,Teleorman,Brâncoveanca
11176,Teleorman,Brebina
11177,Teleorman,Broșteanca
11178,Teleorman,Bujoreni
11179,Teleorman,Bujoru
11180,Teleorman,Bujoru
11181,Teleorman,Burdeni
11182,Teleorman,Butculești
11183,Teleorman,Butești
11184,Teleorman,Buzescu
11185,Teleorman,Calomfirești
11186,Teleorman,Caravaneți
11187,Teleorman,Călinești
11188,Teleorman,Călmățuiu
11189,Teleorman,Călmățuiu de Sus
11190,Teleorman,Călugăru
11191,Teleorman,Cătunu
11192,Teleorman,Cârlomanu
11193,Teleorman,Cernetu
11194,Teleorman,Cervenia
11195,Teleorman,Cetatea
11196,Teleorman,Ciolăneștii din Deal
11197,Teleorman,Ciolăneștii din Vale
11198,Teleorman,Ciuperceni
11199,Teleorman,Ciuperceni
11200,Teleorman,Ciurari
11201,Teleorman,Ciurari-Deal
11202,Teleorman,Clănița
11203,Teleorman,Comoara
11204,Teleorman,Conțești
11205,Teleorman,Copăceanca
11206,Teleorman,Cosmești
11207,Teleorman,Coșoaia
11208,Teleorman,Coșoteni
11209,Teleorman,Crângeni
11210,Teleorman,Crângu
11211,Teleorman,Crevenicu
11212,Teleorman,Cucueți
11213,Teleorman,Dărvaș
11214,Teleorman,Deparați
11215,Teleorman,Didești
11216,Teleorman,Dobreni
11217,Teleorman,Dobrotești
11218,Teleorman,Dorobanțu
11219,Teleorman,Dracea
11220,Teleorman,Drăcești
11221,Teleorman,Drăcșani
11222,Teleorman,Drăcșenei
11223,Teleorman,Drăgănești de Vede
11224,Teleorman,Drăgănești-Vlașca
11225,Teleorman,Drăghinești
11226,Teleorman,Dudu
11227,Teleorman,Dulceanca
11228,Teleorman,Dulceni
11229,Teleorman,Fântânele
11230,Teleorman,Florica
11231,Teleorman,Frăsinet
11232,Teleorman,Frumoasa
11233,Teleorman,Furculești
11234,Teleorman,Gălăteni
11235,Teleorman,Gărăgău
11236,Teleorman,Gârdești
11237,Teleorman,Gratia
11238,Teleorman,Grădișteanca
11239,Teleorman,Gresia
11240,Teleorman,Guruieni
11241,Teleorman,Ionașcu
11242,Teleorman,Islaz
11243,Teleorman,Izvoarele
11244,Teleorman,Însurăței
11245,Teleorman,Lada
11246,Teleorman,Lăceni
11247,Teleorman,Licuriciu
11248,Teleorman,Linia Costii
11249,Teleorman,Lisa
11250,Teleorman,Lița
11251,Teleorman,Ludăneasca
11252,Teleorman,Lunca
11253,Teleorman,Marița
11254,Teleorman,Mavrodin
11255,Teleorman,Măgura
11256,Teleorman,Măgura cu Liliac
11257,Teleorman,Măldăeni
11258,Teleorman,Mârzănești
11259,Teleorman,Merenii de Jos
11260,Teleorman,Merenii de Sus
11261,Teleorman,Meri
11262,Teleorman,Merișani
11263,Teleorman,Merișani
11264,Teleorman,Moldoveni
11265,Teleorman,Moșteni
11266,Teleorman,Moșteni
11267,Teleorman,Nanov
11268,Teleorman,Năsturelu
11269,Teleorman,Năvodari
11270,Teleorman,Necșești
11271,Teleorman,Negreni
11272,Teleorman,Negrenii de Sus
11273,Teleorman,Negrenii-Osebiți
11274,Teleorman,Negrilești
11275,Teleorman,Nenciulești
11276,Teleorman,Nicolae Bălcescu
11277,Teleorman,Obârtu
11278,Teleorman,Odobeasca
11279,Teleorman,Olteanca
11280,Teleorman,Olteni
11281,Teleorman,Orbeasca de Jos
11282,Teleorman,Orbeasca de Sus
11283,Teleorman,Păru Rotund
11284,Teleorman,Păuleasca
11285,Teleorman,Peretu
11286,Teleorman,Perii Broșteni
11287,Teleorman,Piatra
11288,Teleorman,Pietroșani
11289,Teleorman,Pleașov
11290,Teleorman,Plopi
11291,Teleorman,Plopii-Slăvitești
11292,Teleorman,Plosca
11293,Teleorman,Poeni
11294,Teleorman,Poiana
11295,Teleorman,Poroschia
11296,Teleorman,Preajba
11297,Teleorman,Prunaru
11298,Teleorman,Prundu
11299,Teleorman,Purani
11300,Teleorman,Purani
11301,Teleorman,Puranii de Sus
11302,Teleorman,Putineiu
11303,Teleorman,Rădoiești-Deal
11304,Teleorman,Rădoiești-Vale
11305,Teleorman,Rădulești
11306,Teleorman,Răsmirești
11307,Teleorman,Roșiorii de Vede
11308,Teleorman,Rotărești
11309,Teleorman,Saelele
11310,Teleorman,Salcia
11311,Teleorman,Satu Nou
11312,Teleorman,Satul Vechi
11313,Teleorman,Săceni
11314,Teleorman,Sârbeni
11315,Teleorman,Sârbenii de Jos
11316,Teleorman,Schitu Poienari
11317,Teleorman,Scrioaștea
11318,Teleorman,Scurtu Mare
11319,Teleorman,Scurtu-Slăvești
11320,Teleorman,Seaca
11321,Teleorman,Secara
11322,Teleorman,Segarcea-Deal
11323,Teleorman,Segarcea-Vale
11324,Teleorman,Sericu
11325,Teleorman,Sfințești
11326,Teleorman,Siliștea
11327,Teleorman,Siliștea
11328,Teleorman,Siliștea Gumești
11329,Teleorman,Siliștea Mică
11330,Teleorman,Slăvești
11331,Teleorman,Slobozia Mândra
11332,Teleorman,Smârdan
11333,Teleorman,Smârdioasa
11334,Teleorman,Socetu
11335,Teleorman,Spătărei
11336,Teleorman,Stejaru
11337,Teleorman,Stejaru
11338,Teleorman,Suhaia
11339,Teleorman,Șoimu
11340,Teleorman,Ștefeni
11341,Teleorman,Ștorobăneasa
11342,Teleorman,Talpa Poștei
11343,Teleorman,Talpa-Bâscoveni
11344,Teleorman,Talpa-Ogrăzile
11345,Teleorman,Tătărăștii de Jos
11346,Teleorman,Tătărăștii de Sus
11347,Teleorman,Târnava
11348,Teleorman,Tecuci
11349,Teleorman,Teleormanu
11350,Teleorman,Traian
11351,Teleorman,Trivalea-Moșteni
11352,Teleorman,Troianul
11353,Teleorman,Tudor Vladimirescu
11354,Teleorman,Tunari
11355,Teleorman,Turnu Măgurele
11356,Teleorman,Țăvârlău
11357,Teleorman,Țigănești
11358,Teleorman,Uda-Clocociov
11359,Teleorman,Uda-Paciurea
11360,Teleorman,Udeni
11361,Teleorman,Udupu
11362,Teleorman,Ulmeni
11363,Teleorman,Urluiu
11364,Teleorman,Valea Cireșului
11365,Teleorman,Valea Părului
11366,Teleorman,Valea Poștei
11367,Teleorman,Vatra
11368,Teleorman,Văcărești
11369,Teleorman,Văceni
11370,Teleorman,Vătași
11371,Teleorman,Vânători
11372,Teleorman,Vârtoapele de Jos
11373,Teleorman,Vârtoapele de Sus
11374,Teleorman,Vedea
11375,Teleorman,Videle
11376,Teleorman,Viile
11377,Teleorman,Viișoara
11378,Teleorman,Vitănești
11379,Teleorman,Voievoda
11380,Teleorman,Zâmbreasca
11381,Teleorman,Zimnicea
11382,Teleorman,Zimnicele
11383,Teleorman,Zlata
11384,Timiș,Albina
11385,Timiș,Alioș
11386,Timiș,Altringen
11387,Timiș,Babșa
11388,Timiș,Bacova
11389,Timiș,Balinț
11390,Timiș,Baloșești
11391,Timiș,Banloc
11392,Timiș,Bara
11393,Timiș,Bazoș
11394,Timiș,Bazoșu Nou
11395,Timiș,Bărăteaz
11396,Timiș,Bătești
11397,Timiș,Bârna
11398,Timiș,Beba Veche
11399,Timiș,Becicherecu Mic
11400,Timiș,Begheiu Mic
11401,Timiș,Belinț
11402,Timiș,Bencecu de Jos
11403,Timiș,Bencecu de Sus
11404,Timiș,Berecuța
11405,Timiș,Beregsău Mare
11406,Timiș,Beregsău Mic
11407,Timiș,Berini
11408,Timiș,Bethausen
11409,Timiș,Bichigi
11410,Timiș,Biled
11411,Timiș,Birda
11412,Timiș,Blajova
11413,Timiș,Bobda
11414,Timiș,Bodo
11415,Timiș,Bogda
11416,Timiș,Boldur
11417,Timiș,Botești
11418,Timiș,Botinești
11419,Timiș,Brănești
11420,Timiș,Breazova
11421,Timiș,Brestovăț
11422,Timiș,Breștea
11423,Timiș,Bucovăț
11424,Timiș,Bucovăț
11425,Timiș,Bulgăruș
11426,Timiș,Bulza
11427,Timiș,Bunea Mare
11428,Timiș,Bunea Mică
11429,Timiș,Butin
11430,Timiș,Buzad
11431,Timiș,Buziaș
11432,Timiș,Cadăr
11433,Timiș,Carani
11434,Timiș,Călacea
11435,Timiș,Căpăt
11436,Timiș,Cărpiniș
11437,Timiș,Cebza
11438,Timiș,Cenad
11439,Timiș,Cenei
11440,Timiș,Cerna
11441,Timiș,Cerneteaz
11442,Timiș,Charlottenburg
11443,Timiș,Checea
11444,Timiș,Checheș
11445,Timiș,Cheglevici
11446,Timiș,Cherestur
11447,Timiș,Chevereșu Mare
11448,Timiș,Chișoda
11449,Timiș,Chizătău
11450,Timiș,Ciacova
11451,Timiș,Cireșu
11452,Timiș,Cireșu Mic
11453,Timiș,Cladova
11454,Timiș,Cliciova
11455,Timiș,Clopodia
11456,Timiș,Colonia Bulgară
11457,Timiș,Colonia Fabricii
11458,Timiș,Colonia Mică
11459,Timiș,Comeat
11460,Timiș,Comloșu Mare
11461,Timiș,Comloșu Mic
11462,Timiș,Cornești
11463,Timiș,Coșarii
11464,Timiș,Coșava
11465,Timiș,Coșevița
11466,Timiș,Coșteiu
11467,Timiș,Coșteiu de Sus
11468,Timiș,Covaci
11469,Timiș,Crai Nou
11470,Timiș,Cralovăț
11471,Timiș,Criciova
11472,Timiș,Crivina
11473,Timiș,Crivina de Sus
11474,Timiș,Crivobara
11475,Timiș,Cruceni
11476,Timiș,Curtea
11477,Timiș,Cutina
11478,Timiș,Darova
11479,Timiș,Dejan
11480,Timiș,Denta
11481,Timiș,Deta
11482,Timiș,Diniaș
11483,Timiș,Dobrești
11484,Timiș,Dolaț
11485,Timiș,Dragomirești
11486,Timiș,Dragșina
11487,Timiș,Drăgoiești
11488,Timiș,Drăgșinești
11489,Timiș,Drinova
11490,Timiș,Dubești
11491,Timiș,Duboz
11492,Timiș,Dudeștii Noi
11493,Timiș,Dudeștii Vechi
11494,Timiș,Dumbrava
11495,Timiș,Fădimac
11496,Timiș,Făget
11497,Timiș,Fărășești
11498,Timiș,Fârdea
11499,Timiș,Ferendia
11500,Timiș,Fibiș
11501,Timiș,Ficătar
11502,Timiș,Foeni
11503,Timiș,Folea
11504,Timiș,Gad
11505,Timiș,Gaiu Mic
11506,Timiș,Gavojdia
11507,Timiș,Gătaia
11508,Timiș,Gelu
11509,Timiș,Gherman
11510,Timiș,Ghilad
11511,Timiș,Ghiroda
11512,Timiș,Ghizela
11513,Timiș,Giarmata
11514,Timiș,Giarmata-Vii
11515,Timiș,Giera
11516,Timiș,Giroc
11517,Timiș,Giulvăz
11518,Timiș,Gladna Montană
11519,Timiș,Gladna Română
11520,Timiș,Gottlob
11521,Timiș,Grabaț
11522,Timiș,Grăniceri
11523,Timiș,Groși
11524,Timiș,Gruni
11525,Timiș,Hăuzești
11526,Timiș,Herendești
11527,Timiș,Herneacova
11528,Timiș,Hezeriș
11529,Timiș,Hisiaș
11530,Timiș,Hitiaș
11531,Timiș,Hodoni
11532,Timiș,Hodoș
11533,Timiș,Hodoș
11534,Timiș,Homojdia
11535,Timiș,Honorici
11536,Timiș,Ianova
11537,Timiș,Icloda
11538,Timiș,Ictar-Budinț
11539,Timiș,Iecea Mare
11540,Timiș,Iecea Mică
11541,Timiș,Ierșnic
11542,Timiș,Igriș
11543,Timiș,Iohanisfeld
11544,Timiș,Iosif
11545,Timiș,Iosifalău
11546,Timiș,Ivanda
11547,Timiș,Izvin
11548,Timiș,Jabăr
11549,Timiș,Jamu Mare
11550,Timiș,Jdioara
11551,Timiș,Jebel
11552,Timiș,Jena
11553,Timiș,Jimbolia
11554,Timiș,Jupani
11555,Timiș,Jupânești
11556,Timiș,Jurești
11557,Timiș,Lăpușnic
11558,Timiș,Lățunaș
11559,Timiș,Lenauheim
11560,Timiș,Leucușești
11561,Timiș,Liebling
11562,Timiș,Livezile
11563,Timiș,Lovrin
11564,Timiș,Lucareț
11565,Timiș,Lugoj
11566,Timiș,Lugojel
11567,Timiș,Luncanii de Jos
11568,Timiș,Luncanii de Sus
11569,Timiș,Lunga
11570,Timiș,Macedonia
11571,Timiș,Margina
11572,Timiș,Mașloc
11573,Timiș,Măguri
11574,Timiș,Mănăștiur
11575,Timiș,Mânăstire
11576,Timiș,Mâtnicu Mic
11577,Timiș,Moravița
11578,Timiș,Moșnița Nouă
11579,Timiș,Moșnița Veche
11580,Timiș,Murani
11581,Timiș,Nadăș
11582,Timiș,Nădrag
11583,Timiș,Nemeșești
11584,Timiș,Nerău
11585,Timiș,Nevrincea
11586,Timiș,Nițchidorf
11587,Timiș,Obad
11588,Timiș,Ofsenița
11589,Timiș,Ohaba Lungă
11590,Timiș,Ohaba Română
11591,Timiș,Ohaba-Forgaci
11592,Timiș,Oloșag
11593,Timiș,Opatița
11594,Timiș,Orțișoara
11595,Timiș,Otelec
11596,Timiș,Otvești
11597,Timiș,Paniova
11598,Timiș,Partoș
11599,Timiș,Parța
11600,Timiș,Pădurani
11601,Timiș,Pădureni
11602,Timiș,Pădureni
11603,Timiș,Păru
11604,Timiș,Peciu Nou
11605,Timiș,Percosova
11606,Timiș,Periam
11607,Timiș,Pesac
11608,Timiș,Petroasa Mare
11609,Timiș,Petroman
11610,Timiș,Petrovaselo
11611,Timiș,Pietroasa
11612,Timiș,Pini
11613,Timiș,Pișchia
11614,Timiș,Pogănești
11615,Timiș,Poieni
11616,Timiș,Pordeanu
11617,Timiș,Povârgina
11618,Timiș,Pustiniș
11619,Timiș,Racovița
11620,Timiș,Răchita
11621,Timiș,Rădmănești
11622,Timiș,Răuți
11623,Timiș,Recaș
11624,Timiș,Remetea Mare
11625,Timiș,Remetea Mică
11626,Timiș,Remetea-Luncă
11627,Timiș,Românești
11628,Timiș,Rovinița Mare
11629,Timiș,Rovinița Mică
11630,Timiș,Rudicica
11631,Timiș,Rudna
11632,Timiș,Sacoșu Mare
11633,Timiș,Sacoșu Turcesc
11634,Timiș,Saravale
11635,Timiș,Satchinez
11636,Timiș,Săcălaz
11637,Timiș,Săceni
11638,Timiș,Sălbăgel
11639,Timiș,Sălciua Nouă
11640,Timiș,Sărăzani
11641,Timiș,Sânandrei
11642,Timiș,Sângeorge
11643,Timiș,Sânmartinu Maghiar
11644,Timiș,Sânmartinu Sârbesc
11645,Timiș,Sânmihaiu German
11646,Timiș,Sânmihaiu Român
11647,Timiș,Sânnicolau Mare
11648,Timiș,Sânpetru Mare
11649,Timiș,Sânpetru Mic
11650,Timiș,Sârbova
11651,Timiș,Secaș
11652,Timiș,Seceani
11653,Timiș,Sinersig
11654,Timiș,Sintar
11655,Timiș,Sintești
11656,Timiș,Soca
11657,Timiș,Spata
11658,Timiș,Stamora Germană
11659,Timiș,Stamora Română
11660,Timiș,Stanciova
11661,Timiș,Sudriaș
11662,Timiș,Surducu Mic
11663,Timiș,Susani
11664,Timiș,Șag
11665,Timiș,Șandra
11666,Timiș,Șanovița
11667,Timiș,Șemlacu Mare
11668,Timiș,Șemlacu Mic
11669,Timiș,Șipet
11670,Timiș,Știuca
11671,Timiș,Șuștra
11672,Timiș,Tapia
11673,Timiș,Târgoviște
11674,Timiș,Temerești
11675,Timiș,Teremia Mare
11676,Timiș,Teremia Mică
11677,Timiș,Teș
11678,Timiș,Timișoara
11679,Timiș,Toager
11680,Timiș,Tomești
11681,Timiș,Tomnatic
11682,Timiș,Topla
11683,Timiș,Topolovățu Mare
11684,Timiș,Topolovățu Mic
11685,Timiș,Tormac
11686,Timiș,Traian Vuia
11687,Timiș,Țipari
11688,Timiș,Uihei
11689,Timiș,Uivar
11690,Timiș,Uliuc
11691,Timiș,Unip
11692,Timiș,Urseni
11693,Timiș,Utvin
11694,Timiș,Valcani
11695,Timiș,Valea Lungă Română
11696,Timiș,Variaș
11697,Timiș,Victor Vlad Delamarina
11698,Timiș,Visag
11699,Timiș,Vizejdia
11700,Timiș,Vizma
11701,Timiș,Voiteg
11702,Timiș,Vucova
11703,Timiș,Zgribești
11704,Timiș,Zolt
11705,Timiș,Zorani
11706,Tulcea,Agighiol
11707,Tulcea,Alba
11708,Tulcea,Ardealu
11709,Tulcea,Atmagea
11710,Tulcea,Babadag
11711,Tulcea,Baia
11712,Tulcea,Balabancea
11713,Tulcea,Băltenii de Jos
11714,Tulcea,Băltenii de Sus
11715,Tulcea,Beidaud
11716,Tulcea,Beștepe
11717,Tulcea,C.A. Rosetti
11718,Tulcea,Calfa
11719,Tulcea,Camena
11720,Tulcea,Caraorman
11721,Tulcea,Carcaliu
11722,Tulcea,Cardon
11723,Tulcea,Casimcea
11724,Tulcea,Cataloi
11725,Tulcea,Caugagia
11726,Tulcea,Căprioara
11727,Tulcea,Cârjelari
11728,Tulcea,Câșlița
11729,Tulcea,Ceamurlia de Jos
11730,Tulcea,Ceamurlia de Sus
11731,Tulcea,Ceatalchioi
11732,Tulcea,Cerbu
11733,Tulcea,Cerna
11734,Tulcea,Chilia Veche
11735,Tulcea,Cișmeaua Nouă
11736,Tulcea,Ciucurova
11737,Tulcea,Cloșca
11738,Tulcea,Colina
11739,Tulcea,Corugea
11740,Tulcea,Crișan
11741,Tulcea,Dăeni
11742,Tulcea,Dorobanțu
11743,Tulcea,Dunavățu de Jos
11744,Tulcea,Dunavățu de Sus
11745,Tulcea,Enisala
11746,Tulcea,Făgărașu Nou
11747,Tulcea,Fântâna Mare
11748,Tulcea,Fântâna Oilor
11749,Tulcea,Florești
11750,Tulcea,Frecăței
11751,Tulcea,Garvăn
11752,Tulcea,General Praporgescu
11753,Tulcea,Gorgova
11754,Tulcea,Greci
11755,Tulcea,Grindu
11756,Tulcea,Haidar
11757,Tulcea,Hamcearca
11758,Tulcea,Horia
11759,Tulcea,I. C. Brătianu
11760,Tulcea,Iazurile
11761,Tulcea,Ilganii de Jos
11762,Tulcea,Ilganii de Sus
11763,Tulcea,Isaccea
11764,Tulcea,Iulia
11765,Tulcea,Izvoarele
11766,Tulcea,Jijila
11767,Tulcea,Jurilovca
11768,Tulcea,Lăstuni
11769,Tulcea,Letea
11770,Tulcea,Luminița
11771,Tulcea,Lunca
11772,Tulcea,Luncavița
11773,Tulcea,Mahmudia
11774,Tulcea,Malcoci
11775,Tulcea,Maliuc
11776,Tulcea,Măcin
11777,Tulcea,Măgurele
11778,Tulcea,Meșteru
11779,Tulcea,Mihai Bravu
11780,Tulcea,Mihail Kogălniceanu
11781,Tulcea,Mila 23
11782,Tulcea,Mina Altân Tepe
11783,Tulcea,Mineri
11784,Tulcea,Mircea Vodă
11785,Tulcea,Murighiol
11786,Tulcea,Nalbant
11787,Tulcea,Neatârnarea
11788,Tulcea,Nicolae Bălcescu
11789,Tulcea,Niculițel
11790,Tulcea,Nifon
11791,Tulcea,Nufăru
11792,Tulcea,Ostrov
11793,Tulcea,Ostrovu Tătaru
11794,Tulcea,Panduru
11795,Tulcea,Parcheș
11796,Tulcea,Pardina
11797,Tulcea,Partizani
11798,Tulcea,Pătlăgeanca
11799,Tulcea,Peceneaga
11800,Tulcea,Periprava
11801,Tulcea,Piatra
11802,Tulcea,Plauru
11803,Tulcea,Plopul
11804,Tulcea,Poșta
11805,Tulcea,Rachelu
11806,Tulcea,Rahman
11807,Tulcea,Războieni
11808,Tulcea,Rândunica
11809,Tulcea,Sabangia
11810,Tulcea,Sarichioi
11811,Tulcea,Sarighiol de Deal
11812,Tulcea,Sarinasuf
11813,Tulcea,Satu Nou
11814,Tulcea,Sălceni
11815,Tulcea,Sălcioara
11816,Tulcea,Sâmbăta Nouă
11817,Tulcea,Sfântu Gheorghe
11818,Tulcea,Sfiștofca
11819,Tulcea,Slava Cercheză
11820,Tulcea,Slava Rusă
11821,Tulcea,Smârdan
11822,Tulcea,Somova
11823,Tulcea,Stânca
11824,Tulcea,Stejaru
11825,Tulcea,Sulina
11826,Tulcea,Tatanir
11827,Tulcea,Telița
11828,Tulcea,Topolog
11829,Tulcea,Traian
11830,Tulcea,Trestenic
11831,Tulcea,Tulcea
11832,Tulcea,Turcoaia
11833,Tulcea,Turda
11834,Tulcea,Uzlina
11835,Tulcea,Valea Nucarilor
11836,Tulcea,Valea Teilor
11837,Tulcea,Vasile Alecsandri
11838,Tulcea,Văcăreni
11839,Tulcea,Victoria
11840,Tulcea,Visterna
11841,Tulcea,Vișina
11842,Tulcea,Vulturu
11843,Tulcea,Zebil
11844,Vaslui,1 Decembrie
11845,Vaslui,Albești
11846,Vaslui,Albești
11847,Vaslui,Albina
11848,Vaslui,Albița
11849,Vaslui,Alexandru Vlahuță
11850,Vaslui,Armășeni
11851,Vaslui,Armășeni
11852,Vaslui,Armășoaia
11853,Vaslui,Arsura
11854,Vaslui,Arșița
11855,Vaslui,Averești
11856,Vaslui,Avrămești
11857,Vaslui,Banca
11858,Vaslui,Barboși
11859,Vaslui,Băbușa
11860,Vaslui,Băbuța
11861,Vaslui,Băcani
11862,Vaslui,Băcăoani
11863,Vaslui,Băcești
11864,Vaslui,Bădeana
11865,Vaslui,Băile Drânceni
11866,Vaslui,Bălești
11867,Vaslui,Băltățeni
11868,Vaslui,Bălteni
11869,Vaslui,Bălteni-Deal
11870,Vaslui,Bălțați
11871,Vaslui,Băncești
11872,Vaslui,Bărtăluș-Mocani
11873,Vaslui,Bărtăluș-Răzeși
11874,Vaslui,Bârlad
11875,Vaslui,Bârlălești
11876,Vaslui,Bârzești
11877,Vaslui,Bejenești
11878,Vaslui,Belcești
11879,Vaslui,Belzeni
11880,Vaslui,Benești
11881,Vaslui,Bereasa
11882,Vaslui,Berezeni
11883,Vaslui,Blăgești
11884,Vaslui,Bleșca
11885,Vaslui,Bobești
11886,Vaslui,Bogdana
11887,Vaslui,Bogdana-Voloseni
11888,Vaslui,Bogdănești
11889,Vaslui,Bogdănești
11890,Vaslui,Bogdănița
11891,Vaslui,Bogești
11892,Vaslui,Bolați
11893,Vaslui,Borodești
11894,Vaslui,Boțești
11895,Vaslui,Boțoaia
11896,Vaslui,Boțoi
11897,Vaslui,Boușori
11898,Vaslui,Bozia
11899,Vaslui,Brădești
11900,Vaslui,Brăhășoaia
11901,Vaslui,Broscoșești
11902,Vaslui,Broșteni
11903,Vaslui,Buda
11904,Vaslui,Buda
11905,Vaslui,Buda
11906,Vaslui,Budești
11907,Vaslui,Budu Cantemir
11908,Vaslui,Buhăiești
11909,Vaslui,Bulboaca
11910,Vaslui,Bumbăta
11911,Vaslui,Bunești
11912,Vaslui,Bursuci
11913,Vaslui,Buscata
11914,Vaslui,Butucăria
11915,Vaslui,Călimănești
11916,Vaslui,Călugăreni
11917,Vaslui,Cănțălărești
11918,Vaslui,Căpotești
11919,Vaslui,Căpușneni
11920,Vaslui,Căzănești
11921,Vaslui,Cârjoani
11922,Vaslui,Cârțibași
11923,Vaslui,Cepești
11924,Vaslui,Cetățuia
11925,Vaslui,Chersăcosu
11926,Vaslui,Chetrești
11927,Vaslui,Chetrosu
11928,Vaslui,Chilieni
11929,Vaslui,Chircești
11930,Vaslui,Chițcani
11931,Vaslui,Chițoc
11932,Vaslui,Cioatele
11933,Vaslui,Ciocani
11934,Vaslui,Ciofeni
11935,Vaslui,Ciortolom
11936,Vaslui,Ciuperca
11937,Vaslui,Codăești
11938,Vaslui,Codreni
11939,Vaslui,Condrea
11940,Vaslui,Copăceana
11941,Vaslui,Corbu
11942,Vaslui,Corni-Albești
11943,Vaslui,Corobănești
11944,Vaslui,Corodești
11945,Vaslui,Coroiești
11946,Vaslui,Coroiești
11947,Vaslui,Coroieștii de Sus
11948,Vaslui,Coroiu
11949,Vaslui,Costești
11950,Vaslui,Coșca
11951,Vaslui,Coșești
11952,Vaslui,Cotic
11953,Vaslui,Cozmești
11954,Vaslui,Crasna
11955,Vaslui,Crăciunești
11956,Vaslui,Crăsnășeni
11957,Vaslui,Crâng
11958,Vaslui,Crângu Nou
11959,Vaslui,Crețești
11960,Vaslui,Crețeștii de Sus
11961,Vaslui,Cristești
11962,Vaslui,Crivești
11963,Vaslui,Cujba
11964,Vaslui,Cursești-Deal
11965,Vaslui,Cursești-Vale
11966,Vaslui,Curteni
11967,Vaslui,Davidești
11968,Vaslui,Dănești
11969,Vaslui,Dealu Mare
11970,Vaslui,Dealu Secării
11971,Vaslui,Delea
11972,Vaslui,Deleni
11973,Vaslui,Deleni
11974,Vaslui,Delești
11975,Vaslui,Dinga
11976,Vaslui,Doagele
11977,Vaslui,Dobroslovești
11978,Vaslui,Docani
11979,Vaslui,Docăneasa
11980,Vaslui,Dodești
11981,Vaslui,Dragomănești
11982,Vaslui,Dragomirești
11983,Vaslui,Draxeni
11984,Vaslui,Drăgești
11985,Vaslui,Drăxeni
11986,Vaslui,Drânceni
11987,Vaslui,Drujești
11988,Vaslui,Duda
11989,Vaslui,Dumasca
11990,Vaslui,Dumbrăveni
11991,Vaslui,Dumești
11992,Vaslui,Dumeștii Vechi
11993,Vaslui,Emil Racoviță
11994,Vaslui,Epureni
11995,Vaslui,Epureni
11996,Vaslui,Fălciu
11997,Vaslui,Fântâna Blănarului
11998,Vaslui,Fântânele
11999,Vaslui,Fâstâci
12000,Vaslui,Fedești
12001,Vaslui,Ferești
12002,Vaslui,Florești
12003,Vaslui,Focșa
12004,Vaslui,Focșeasca
12005,Vaslui,Frasinu
12006,Vaslui,Fruntișeni
12007,Vaslui,Fulgu
12008,Vaslui,Fundătura
12009,Vaslui,Fundătura
12010,Vaslui,Fundătura Mare
12011,Vaslui,Fundătura Mică
12012,Vaslui,Fundu Văii
12013,Vaslui,Fundu Văii
12014,Vaslui,Gara Banca
12015,Vaslui,Gara Docăneasa
12016,Vaslui,Gara Roșiești
12017,Vaslui,Gara Tălășman
12018,Vaslui,Găgești
12019,Vaslui,Gănești
12020,Vaslui,Găvanu
12021,Vaslui,Gâlțești
12022,Vaslui,Gârceni
12023,Vaslui,Gârdești
12024,Vaslui,Ghergheleu
12025,Vaslui,Gherghești
12026,Vaslui,Ghermănești
12027,Vaslui,Ghermănești
12028,Vaslui,Ghicani
12029,Vaslui,Ghireasca
12030,Vaslui,Giurcani
12031,Vaslui,Giurgești
12032,Vaslui,Glodeni
12033,Vaslui,Grăjdeni
12034,Vaslui,Grivița
12035,Vaslui,Grumezoaia
12036,Vaslui,Gugești
12037,Vaslui,Gura Albești
12038,Vaslui,Gura Idrici
12039,Vaslui,Gura Văii
12040,Vaslui,Gușiței
12041,Vaslui,Halta Dodești
12042,Vaslui,Hălărești
12043,Vaslui,Hârsova
12044,Vaslui,Hârșoveni
12045,Vaslui,Hoceni
12046,Vaslui,Hordila
12047,Vaslui,Hordilești
12048,Vaslui,Horga
12049,Vaslui,Horoiata
12050,Vaslui,Hreasca
12051,Vaslui,Huc
12052,Vaslui,Hupca
12053,Vaslui,Hurdugi
12054,Vaslui,Huși
12055,Vaslui,Iana
12056,Vaslui,Iaz
12057,Vaslui,Ibănești
12058,Vaslui,Idrici
12059,Vaslui,Iezer
12060,Vaslui,Iezerel
12061,Vaslui,Igești
12062,Vaslui,Ivănești
12063,Vaslui,Ivănești
12064,Vaslui,Ivești
12065,Vaslui,Jigălia
12066,Vaslui,Lacu Babei
12067,Vaslui,Laza
12068,Vaslui,Lazu
12069,Vaslui,Lălești
12070,Vaslui,Leoști
12071,Vaslui,Leoști
